"","R46G","G309S","S481Y","A583T","S25P","K102E","Q380K","G424D","W296A"
"YRA1",0.33458543458288,0.604558443446788,0.512860937493034,0.516237280642102,0.271208943331121,0.14586929284642,0.19296716851462,0.254838876850119,0.403133046034014
"RPP2B",-1.12685254299906,-3.87775177690254,-2.28591559950799,-2.69581207027354,0.270823726579906,-1.31614629814476,-2.64495933352414,-1.1796083653754,-3.78701486023706
"NKP1",-0.207358391329315,-0.114007080125937,0.0337801703446807,-0.0968990552470501,-0.788597454074552,0.0632946812032387,0.0595919368161191,0.805227360365844,-0.707207259208275
"RVS167",-0.00150043434214453,0.092674914076607,0.257256141409094,-0.00419629661479348,0.031157539536963,0.185435338707563,0.0117950051565714,0.148762412049294,-0.0850387276675804
"SAC7",0.0468013933612816,-0.427563634805132,-0.0640839790424934,-0.0279479923350898,0.237295523901448,0.258811613127438,-0.252015233864263,0.00737897816856758,0.875941938673897
"UBA2",-0.0971553993982646,-0.522345587698464,-0.204860952057956,-0.464579827495911,-0.178596394699273,-0.361078535751453,-0.175166637990984,0.0919514084361488,-0.104504724050841
"YDR391C",-1.04924631932727,-0.76213129544702,0.0663771135907467,-0.929926692100473,-0.689464588695898,-0.428352437210346,-0.79106393106963,-0.302459422079981,-1.05776704936314
"RPT3",-0.233101046307851,0.210781137660661,-0.00721449263058815,-0.134618966853942,-0.00750301820342969,-0.0772620262142851,-0.0213710282352082,-0.202152837149921,-0.319244092819101
"SXM1",0.390896606176025,0.22032404493655,0.0717613963034545,0.201437944646269,0.187274631873194,-0.0140663144892663,0.338567247060112,0.0117471354373464,0.63062885998594
"UTP5",0.422548762099535,0.389703887629846,0.357419374446955,0.595980286055887,0.341804933915025,-0.0547643966824687,0.406113471823243,0.220776484797089,1.25954499164069
"HPT1",0.563227758123762,0.34091519411653,0.504383214037556,0.598095188526226,0.371720776637531,0.231961011967776,0.122282505187041,0.126314016172035,0.658693771528526
"URH1",0.543182609915576,-0.0858865821687615,-0.0863174707597238,0.259498016970916,0.124830098766139,0.761515962478551,-0.124375566615324,0.232017389225749,-0.00638388205702611
"RPB7",-0.0685322965560253,-0.0686250411664346,0.0938683189134366,0.0911331938872912,-0.0230008106921602,0.00922047640374757,-0.0141407810590621,-0.0283787115067113,-0.230024151323953
"MRP20",-0.501906441005946,0.285809200116216,0.418331219100338,-0.290680017496943,0.217000752542685,0.155606442671321,1.13492055183461,-0.146581268503876,-0.26399064780108
"TRS120",0.59389435229733,0.196883788429503,0.0487152853555166,0.362298015600455,0.228646371869836,0.428798475676427,0.231237148872751,0.0587345233234124,0.35854637211736
"ADE8",0.0909375258755851,-0.364024117295234,0.113463224838085,0.0324583985421825,-0.186075595211282,-0.115786790675308,-0.0430026707620037,0.139809366361302,0.330808261588331
"DFM1",-0.21879248832882,0.0782129896741317,0.260924427053904,-0.482243029277242,0.590247798778702,0.415764233751542,-0.410375727154339,-0.473315735686221,-0.732747336431785
"SYF1",0.319679752439235,0.352175083976068,-0.26182851109559,-0.119378962919996,0.179412197865698,-0.18128568978052,0.523091675649074,-0.103319842749244,0.510039331956026
"RPL12B",0.151471086398026,0.350373428372684,0.214148686295076,0.0988896978345863,0.00782418386787498,-0.0172743973391292,0.263827291143301,0.00475099210002128,0.266497031970211
"DYN2",-0.557135123415637,-0.684271987073,-0.371325059169063,-0.261504766365071,0.0651720682091046,-0.105800603149355,-0.508420851765329,0.134991661746831,-0.117088647018708
"RPN9",0.127262524560152,0.166399550285021,0.0150720462949927,0.0110299339653821,0.0458889157602584,0.0334857176387757,-0.0255569541086444,0.00349595509394618,-0.0738263057661896
"BNA7",0.582800106089351,0.468290281064231,0.295916062094509,0.639269842233162,-0.0318924524980524,-0.165286943020913,-0.147903162769136,-0.0482595013969309,0.542601464472654
"TIF35",0.311286408318995,0.329081949576263,0.0955335313219123,0.194392696536834,0.0880128449455384,-0.00374795997957023,0.173109228549556,0.0856256664970516,0.622504509656249
"CYM1",-0.494104318816053,-0.175356772397084,-0.0512824009329051,-0.302722805760936,-0.00893240940341045,0.054981605106228,-1.05988246345508,-0.297169863868376,-0.290504951697251
"NPL3",0.451063935499775,0.0591623333359443,0.288263004318214,0.292952914209216,0.110387724850149,0.0679324656980711,0.436586630074245,0.229813065010209,0.510621874687367
"PPM1",0.921125841121789,0.0464253501412237,-0.408037370763068,0.222595278038515,0.620050017133568,0.548261300279126,-0.0477122588581551,0.47213342653486,0.676706291619467
"APT2",0.645752180662214,0.196874001691203,0.15690462851596,0.432539999276855,-0.0210048287405655,-0.0719912788549131,0.357393211438502,0.0852825607936545,0.633403134543119
"YDR444W",-0.30519079583868,0.20712648538834,0.811505292345696,1.04063901395238,0.329084535594898,0.340999123003396,-0.0785824823421315,-0.10617460987654,0.483378794661466
"RPS17B",0.0709883051424214,0.324513916665506,0.269485881763114,0.111330980430999,-0.00766519194867499,-0.074084856997743,0.0848440103767913,0.042518308187546,0.190780109783759
"ADA2",-0.0795430043023195,-0.311190388099298,0.360136885036152,-0.0580680078021132,-0.150879040498246,-0.276200053397801,0.0685293111133554,-0.0283946723712774,-0.176026639948553
"UTP6",0.327604496245193,0.704009727704737,0.440376942356203,0.34628892335326,0.025689253477438,-0.109872004131454,0.333599724267,0.060274773574946,0.850973746275965
"RPS18A",0.157749257768096,0.314779925004522,0.0935216594244963,0.0752715549229066,-0.0740857010455684,-0.332003061732578,0.122179803000506,0.00149557930235034,0.130183339346651
"PPN1",-0.668184505414061,-0.532937106470037,-0.24630666600163,-0.787604395097134,-0.649817639870804,-0.311010544865315,-0.563440913819957,-0.153162494883425,-0.442109662632141
"TSA2",-1.10342641351621,0.0532122524401082,0.503738389395679,-0.159332629091228,-1.05604590505793,-0.90168730977561,0.451058622580824,-0.487482512782062,-2.14777023738374
"GUK1",0.226643407367686,0.0320453768096307,0.301091786128463,0.0718138661934375,0.0161913943062331,-0.019587761109328,0.226457613045842,-0.00241301040469466,0.663897866015823
"TOM1",0.126116068056305,-0.215021595317086,-0.146459127210214,-0.00339346150148856,0.138586484764883,0.0520952065438109,-0.0672463912189443,0.0461907374001491,0.565678140532242
"TFB3",0.439735664516459,0.354352794896496,0.0213861347285267,0.354019473851814,0.0817930901655757,-0.0966706053911643,-0.107651207692637,-0.0959600330649231,-0.141533888375577
"MRPL28",-0.0696258987960654,0.115253493744184,0.214611223057524,0.225442880515949,0.558837854044949,-0.0125497035381699,0.400297267710361,0.0378757715705333,-0.107187887847736
"RMT2",0.657854798196208,0.701639214127983,0.853626448461846,0.514272170026466,0.507493181520186,0.412275766252812,0.655680660457996,0.155816891538574,1.59321806055877
"SDC1",0.522057158580058,0.381896463612787,0.41096652763644,0.645686636307687,-0.0737164721086714,0.0741533817235371,0.160940470127525,0.0213684560370702,-0.207686477064108
"RPL27B",0.14916251079579,0.357954672530514,0.185340028787365,0.108746087056929,0.10690670192956,-0.115142367479443,0.0787023698115021,0.0202057382680891,0.315509974182238
"TRS31",-0.0745609588869911,-0.393548033950779,-0.244545654269722,-0.197530755709366,-0.205712276445841,-0.103301243304969,-0.188263360802758,0.0033938748366964,-0.138126549621667
"SNF1",-0.00700755097560801,0.171190035417666,-0.142947958919027,-0.120620158205892,-0.0597923448609166,-0.122193507977585,-0.0916027971414692,-0.054933187058765,0.191598606949192
"PHO8",-0.355278859421514,-0.863592696274583,-0.541298189891918,-0.195755840709275,-0.177080830211278,0.222710423451115,-0.258318595090298,-0.0291445677306683,-0.234742867643984
"CWC21",-1.72999495067329,-0.918537450099937,-0.908169265896021,1.89330289213872,0.149514820078089,-0.733032926055742,-1.11915790843277,1.20578746664797,-0.428603601783383
"KRE2",0.0442510054193122,0.288180453285186,-0.0314349840734884,-0.101230448000067,0.104088480642321,0.187816892506564,0.136449974995095,-0.0245168011910124,0.129435826680375
"RIB3",0.204039568720454,-0.339238741797391,-0.276930003566775,0.0904837227835991,0.194584392506279,0.129576468412605,-0.141084829158043,-0.0167212290834478,-0.222485900702829
"PKH1",-0.259885421471953,-1.75709864556828,-0.228896611108972,0.904178050427937,-0.0260769221112689,-2.77567113330939,0.33575685481777,-0.400038441232045,0.166013449016887
"RSM28",-1.13086373776473,0.0160168800247256,0.509022352844216,-0.701485607254629,0.32690470368059,0.349860212110414,1.17335472104279,-0.447098704104199,-0.634906200931642
"PUF6",0.357454835000592,0.893218016657315,0.532544126145492,0.300499266235125,0.0892324307924639,-0.133181867162669,0.323052373282952,0.0519198806509671,0.67777556376673
"ITR1",-0.484924913789428,0.178060319946443,-0.402935923869325,-0.220201588353426,0.135649460832283,-0.237470611880891,0.498966745782727,-0.502349952446675,-1.01801234807869
"SAM2",0.0716031398477845,-0.0843241736434841,0.0405578213193216,0.224409829195768,0.388836812161639,0.278261965667198,0.207862306855944,0.0732672846596962,0.719584443230922
"PSP1",-0.428319345714144,0.0722543721698941,-0.0849029943346267,-0.235551728131959,0.120678290405912,-0.0528360889190793,0.332476785436917,-0.188157737958399,0.52395456343589
"GIN4",-0.0482470574934162,0.168596073755008,0.102748332900294,-0.182427258867985,-0.0625213152596764,-0.10347968416707,0.0030944724579669,-0.175170889725649,1.07337180299381
"GNP1",-0.297912485079678,0.110130163911126,0.770415621017207,-0.173661832468483,-0.613576611342328,-0.456974062013849,-0.0566690683606943,0.341072492572977,0.0612441096317795
"SMT3",-0.0408642546409581,-0.315412718659331,-0.268299048787764,-0.0797562407456489,0.230035557894837,0.166757081566821,-0.482667645000085,-0.0440656478256969,0.457146906297375
"SDH7",-0.364548752981381,-0.907804757077425,-0.775008060842801,-0.684685065090424,-1.07326763997562,1.15516558152307,-2.10495581079557,0.253510773602077,-1.77898421777106
"GRX2",-0.579577007271023,0.2343293228775,0.553046627442015,-0.328421587283856,-0.370091293831219,-0.138856100998215,-0.226696198142708,-0.250454382016681,-0.738410165510157
"YDR514C",0.0242639849751747,0.220434135805917,0.158811731285859,0.0234570741714393,-0.977400009066386,-0.389493970338105,-0.467799776654672,-0.93356403728842,0.151860761913245
"SLF1",-0.225827504499858,-0.156557241036346,-0.385370351162187,-0.190576332398294,0.049668094170471,-0.0333549568654874,-0.813020669525528,0.0376597913266075,0.25065620007592
"EMI2",-0.546605677462598,-0.292319583621335,-0.0841192965041735,-0.266857142319896,0.130144545662812,0.0457412205537686,-0.600999880736641,-0.153792647484686,-0.523017709066053
"GRH1",-0.0400611312667358,-0.435726573356401,-0.439099947995992,-0.132429737399534,-0.0776017377795419,-0.171859413399556,-0.218449878491803,-0.122792849027849,-0.13828816350907
"EUG1",-0.00657184769878683,-0.0743529705904606,-0.209717123611483,0.227026057696644,0.419257020235431,0.464678956982471,0.215737258984863,0.0625013376330195,-0.383664107198651
"FPR2",0.129046186962785,0.0862159987923476,0.372691440937476,0.293190421700825,0.084891808350843,0.131656767028748,-0.0491423922228087,0.114256058479498,0.0754688338681078
"RBA50",0.301191505515572,0.202908542785977,-0.289585358659313,-0.436535363855246,-0.22482554243064,-0.4538744481777,-0.212002240053497,-0.627366851774582,0.732180512493837
"APA2",-0.960908111821755,-1.004915780806,-0.20361418040574,-0.56561401771657,-1.00547658215735,-0.728278353399578,-0.473536014557318,-0.0689829042127279,-0.354353626851665
"CAB1",0.158347639450344,-0.661755832884399,-0.152239914466033,0.195143073090211,-0.0866264584866343,0.0470714257164886,0.166926926776938,0.188747954945402,0.155222018319336
"HSP31",-0.207632723942041,-0.0361990090050668,-0.0132334819696069,-0.111729631598507,-0.0341549116198117,-0.383227056464762,-0.196306797932678,-0.554553683408329,-0.954114159444458
"PAD1",0.26792867055676,0.109716475338214,-0.300019816100107,-0.172263558678779,-0.295621014785326,-0.400652713086728,0.611938354326234,-0.0742657757532079,1.68536157051284
"FDC1",0.744873969523795,-0.0196290284018446,0.00120100492170749,0.696792084763374,0.401153996438982,0.268330963228863,-0.385466340425875,0.291739019041628,0.151827013177346
"YDR545W",-0.0212197017975555,-0.00189114189539907,0.0417468829062386,0.0112954724975829,0.256812069137986,-0.164398141684106,-0.511579492416079,-0.462605289287119,-0.148609788851847
"WBP1",-0.571914364930251,-0.576345473482117,-0.436061160976905,-0.832027999310309,0.107316674556888,-0.622588885950165,0.0106121691203249,-0.434151737837837,-1.0566214471649
"GIM4",0.140182751038392,-0.0287567050577096,0.19123727668098,0.0777411782055992,-0.00191273502912992,-0.0242093992000854,0.147962831481824,0.00806739641671683,0.486076725319986
"GLC3",-1.39661334712262,0.466619863512292,0.453967677920517,-0.880298842467369,-0.932974786910705,-0.575241376690567,-0.834655298524893,-0.39875724365541,-2.59612305113539
"VAC8",0.0432619085169321,-0.141548910009515,0.0591147427279992,0.263858962218357,-0.0503479773472257,0.050123322813846,0.223018753352523,0.211290438513046,-0.430043649998083
"EDC3",0.227799681131753,0.241216899034292,0.393174862612955,0.129258750641306,0.214813228272433,0.243488137049713,0.261859897204591,0.262952278797222,0.535686217057474
"URA3",0.0829344232163862,-0.548296107030545,-0.843156182895811,-0.0241492237580729,0.0211620222362825,-0.118383520165281,-0.0459552856956336,-0.171174442531328,-0.264325876378635
"GEA2",0.180240866194037,-0.000472124373903426,0.0603350333379176,-0.0747872799737266,-0.0852147040407871,-0.0553735590256466,0.190144169055479,-0.0761219954170436,0.769108926796122
"RIP1",-0.662414461611842,0.633176575047038,0.681791586440525,-0.608594983860577,-0.0693716453974034,-0.0557394695343767,-0.0903915752360547,-0.277059251245106,-0.806408630879982
"SNU13",0.0564251591485068,0.0437518789423237,0.0796606748566653,0.146465055245304,-0.188403700695112,-0.272652523114445,0.371988664374275,0.0228466969566519,0.428216300544573
"BUD16",-0.191282002759547,-1.35993790587416,-1.64633030721619,-1.30938273000129,0.343154389699162,-1.12720519135588,-0.755896841868296,-0.65386413405664,-1.01290826431234
"ECM10",-0.727384329054711,-0.374517612119963,0.0414847768278577,-0.43782002447049,-0.334822741811902,-0.471710903728798,-0.81345451609992,-0.265233810456209,0.915407972427936
"SPF1",0.168592005339054,0.261463477933834,0.0752497810399291,0.0854567090750464,0.370625287767233,0.130305068741244,0.193526415245767,-0.0609038948081029,0.226034098408331
"MCM3",0.133916716074491,0.205956441248496,0.230760203369378,-0.0881907543580773,-0.196857138836279,-0.0784909180911129,0.488316023714052,0.0116166824829129,0.131700717250379
"HYP2",-0.0503481608807448,-0.292605013404319,-0.144543343287665,-0.0959552768018384,0.135860386475265,-0.0806299597096611,-0.202098595560045,-0.162057616215421,-0.338616669420119
"ANP1",-0.117743711919925,0.531352222539791,-0.0845477527910532,-0.0604079043739212,0.195731458426323,0.0376674872286458,0.119229756913541,-0.114745344774065,-0.200307414239337
"RAD23",-0.14091628229864,0.0372083220846555,0.0215528915278078,-0.0413440515272043,-0.0269627349775661,-0.118735699271717,0.0798842014170056,0.0135355419634564,0.396450617209833
"UTR4",0.0707582226212438,-0.0709950418822807,0.122852879176222,-0.151475773831663,0.165901963593591,0.0603401619756987,0.199353678563391,-0.194270867962548,0.0678777423741934
"CYC7",-1.1047476908537,-0.721331479267349,-0.0556563986599805,-0.896058231126897,-1.06937394638652,-0.530918849957672,-1.73852924924374,-0.535652339490095,-2.45282359768492
"GDA1",0.0672398365123321,0.349983625863445,0.169743685182841,0.101157603581932,0.0657198347430246,-0.000146886241026323,0.0650661408201252,0.0494049595699444,0.839838486574788
"IES6",-0.261462531250746,-0.360959500040305,-0.629075475306308,-0.310249449109079,-1.01752098273876,-0.84504537962377,-0.321319842796694,-0.173716135668428,0.171028767254903
"GLY1",0.253371121996746,0.454753672243438,0.56348740907935,0.349717556302078,0.318620382651442,0.155007739212131,0.466771399911956,0.199028034102572,0.781688522336484
"FRD1",0.128987693760678,-0.0826586079201626,-0.00160541286050275,0.264165948570277,0.123991420327574,0.0848240895702368,-0.108539522445394,0.071368342615596,-0.277975339977527
"RML2",-0.435662569625453,0.187946601544155,0.298687453878539,-0.40259170726431,0.0185513131277766,0.0452431639859796,1.73540693224926,-0.12802844095015,-0.253427082817847
"VMA8",0.00662823168061877,-0.275175907556033,-0.2104725752287,0.156463386653101,0.0573765331687603,0.0753920946742248,-0.136244261168454,0.146954137143407,0.485530715579184
"MAK10",-0.0531108307982322,-0.0855802654471418,-0.312445958669507,-0.153021194667136,0.025252821593952,-0.336484098726373,-0.114902650047259,-0.347101617161822,0.333622480489868
"RPL12A",0.151471086398026,0.350373428372684,0.214148686295076,0.0988896978345863,0.00782418386787498,-0.0172743973391292,0.263827291143301,0.00475099210002128,0.266497031970211
"POL5",0.224688662044212,0.394513945239691,0.164257951431569,0.214126309152157,0.181308616659962,0.0109588365425317,0.318992757143285,0.21655548146812,1.11822051838498
"PCM1",0.401779584511281,0.0112016384877904,-0.0947619520718135,0.215311197739979,0.0719798188439142,0.199725235512314,0.0278176745338818,0.074873030057848,-0.872467397386892
"PRB1",-0.600348341472614,-0.638861680938714,-0.252439765392612,-0.435181712959302,-0.268654376989033,-0.0442899094937985,-0.611234410894287,-0.16095818786523,-2.31498600533874
"HPA3",0.695202919770662,-0.459685816476924,-0.53479597127745,0.626087247198775,0.0329299380823684,-0.0778582302799116,-0.625237299843022,-0.246417140591504,0.188140550662485
"DSF1",-0.390464307966596,-1.62445888004975,-0.762895679948489,-0.714078563020401,0.100537691147338,0.261593338001873,-0.317654764174776,0.042182906124193,-3.52215442196674
"DLD3",0.057793417204568,-0.346108703481253,-0.205609289422924,0.15550721908463,0.108975454447361,0.0316118547878119,-0.133618218278976,-0.015735628612692,1.5342667054978
"MNN1",-0.564835611229686,-0.230489074103343,-0.294304742075624,-0.396345684120853,-0.284168946495495,-0.273802943139593,0.207766170581365,-0.159375835581237,0.89153642372704
"NOP16",0.303377789004685,0.790460974495488,0.693805898988465,0.471605483890908,0.508624525132454,-0.0237142649327602,0.467002690980383,0.14257565473341,1.46252648306497
"PMI40",0.0284168470896979,0.203719120815066,0.0783901428301483,0.10700123151884,0.159263626407448,0.0675884188535782,0.0254121810967689,0.0424947706226639,-0.291101525198272
"FMP52",-0.609910459350925,-0.602314781269012,-1.0881494126406,-0.018085009824091,0.204865488951548,-0.707669045897607,-0.77447485640193,-0.478564048643264,-1.13665847422708
"NUG1",0.661118683708921,1.05174001824517,0.680346153721473,0.508208231128897,0.452180201950039,0.093508069844642,0.56817110545467,0.0523675218391979,0.86311405775481
"TMA20",0.225735524563692,0.00873106809365609,0.185480998149835,0.0294001749945529,0.00683427397934011,0.0253403782960753,0.242561125449132,0.00528066973472008,0.30862404032699
"SEC3",-0.286376478205032,-1.6227221712659,0.288953352389218,-1.80068683672529,-1.33245980546446,-0.248459402493641,0.319271335864286,-1.229492210494,-0.149887085379969
"NTF2",0.163792985642399,-0.338687288034237,-0.392296507632736,-0.102490195423311,0.0958348373851337,0.0794995354344046,0.0890739584258853,-0.0555456824633218,0.11303430087024
"YER010C",-0.28143092086475,-0.115987521211121,0.0552428016829474,0.19763759328362,-0.165618684453158,-0.235668910362349,-0.369397094363837,-0.0799839721593187,-0.698876249612102
"PRE1",-0.114046145653798,-0.190322959475058,-0.200009723943442,-0.0651808898634201,0.0956424460470409,-0.00100185718849488,-0.13233360900626,-0.109551996997528,-0.140018160275933
"BIM1",1.75657304799731,1.08702348797974,-0.52350634414227,1.19354786633802,0.635876320622721,0.980903718265992,1.04669804783341,-0.261186318627434,1.18425555248385
"ISC1",1.17490878879775,0.980659686184246,-0.537707453855255,1.36534432707561,1.54848672907857,0.474625795253491,0.293453259846942,0.0599729894503227,-0.610713216767326
"GPA2",-1.19605733596218,0.569509982839126,0.167676291691503,0.672976517318798,0.0788992543908265,0.323940829381879,-0.314510184330974,0.0590829215617816,-0.238299819289235
"RPN3",0.0707116278551752,0.260023567145154,-0.140461117873716,-0.067137179201378,-0.0995683499208475,-0.000320424695523513,0.0212072168599846,-0.113012123200672,-0.21690337630961
"SRB4",-0.14004853247696,-0.491317369478882,0.0585778202900187,0.210926438764304,-0.130276483857703,0.390680661878065,-0.0823119590213075,0.745379284558052,-0.222467601994186
"PRO3",0.291991368738671,-0.228990534930535,-0.1192142144602,0.336923116568631,0.0684376202531389,0.179055448919328,-0.0630939590494357,0.156576335226074,0.0662138138716095
"YAT2",0.325427855860426,0.197366866621834,0.108534687910307,0.667034531141123,0.421948607241024,0.541001420789911,1.24397146624817,0.966467191668048,0.00349630156588177
"GCD11",0.28883133971922,0.430321631600528,0.404928798670273,0.337267891672791,0.322782061909969,0.298156573017607,0.298829371369223,0.12859771483674,0.568639220925654
"GAL83",-0.263086020182833,-0.19149772630157,-0.268582684164716,-0.614512272206046,-0.182817999852425,-0.229290251874716,-0.199746210394469,-0.209352856294927,0.0472998560706905
"SMB1",0.179390833511313,0.0966325839180975,0.00901406282386574,0.0586344623728188,0.0963899477427965,0.00688368065677025,-0.0202570616506819,0.00819151409529795,0.14641321952573
"YPT31",-0.569080118279565,-1.04616018087354,-0.227544131535065,-0.285367146788435,-0.60168927976564,-0.182985894500536,-0.26740989050538,-0.378364698153909,-0.654240068239954
"ARB1",0.556375695359872,0.668926260621362,0.481502676727334,0.368663876726561,-0.0519399987424549,0.015803411319407,0.53735022276274,0.0889321378763057,0.630572866521415
"MXR1",0.013376338163031,-0.388271057957787,0.121653979608524,-0.301575412377339,0.551592776883982,0.523266667525224,0.297688558417498,-0.248006292439737,1.52502800571996
"SAH1",-0.0932450854345603,-0.476536553276986,-0.188036489906366,-0.0653197720015299,0.172292640303382,0.200250786361437,-0.0382607658729341,0.0159601029183847,-0.619644757152201
"CAJ1",0.197904717452136,-0.234403652612283,0.39442002046399,-0.00866624137018235,-0.133347810276668,0.154671041919645,0.426882844498795,0.589655196733549,0.0214316494003377
"ISD11",-0.0149441385179934,-0.0141120532470644,-0.05101420075869,-0.014470087404316,0.0577377278146258,0.00842454518679148,0.135022481616677,-0.0812386769952198,0.141917240342313
"TPA1",0.425627825775674,0.429861693906215,0.458183237899298,0.469370422919503,0.253153836200454,0.0451243076247962,0.246343791470931,0.195826385946262,1.05193438203853
"HOM3",-0.160459601666695,-0.980425322888941,-0.709353137869993,-0.350672018794342,-0.156336547088781,0.102117019195809,0.303977866830934,-0.149926777996512,-0.214766011832381
"GIP2",1.35275081552231,1.66485283850214,1.07449951294961,0.870371529580659,1.25372992686041,1.15646659673517,1.17810680946703,0.953376652366863,-1.38259652180161
"HIS1",0.362777800468237,-0.650294440314699,-0.25954844692804,0.240172055467106,-0.0679921275928734,0.171107681841239,0.578150656181659,0.166899022206071,0.634925423013897
"RPL34A",0.237028099955484,0.428173069364504,0.200182228198535,0.110717100836172,-0.0114324158681356,-0.13457630714786,0.113341981311073,-0.0360935508654912,0.337710872586399
"HMF1",-0.0714775047823544,-0.453330398013922,0.0947606250774626,0.138085163395427,-0.256210445195009,-0.0621454047945029,-0.318437006499472,0.0944711996117995,0.169249106990602
"CEM1",-0.174510400476954,-0.232045856950339,-0.533486470316163,-0.396739042107267,-0.102499046277703,-0.661001530335657,0.000491661201724725,-0.0888084816831984,-0.124309111777034
"GPP2",-0.48526019581017,-1.00260987785836,-0.266357372804155,-0.375174937674164,0.165805019897018,0.209680299846973,-0.975111701829082,0.436318819712284,-0.439432208880167
"ICL1",-1.81252416541437,-1.64204394130304,-1.0389560568901,-0.739974856116493,-1.4528849930065,-0.37923797624137,-2.37826581324783,0.40497672833315,-2.0176429187173
"YER069W",0.185199624762205,-0.794321519938752,-0.116725259225451,0.39013932278359,-0.262280502420122,0.104260057003245,0.967770180044145,0.167988038215491,-0.433652899060665
"RNR1",0.324115946415251,0.197594337220771,0.272292198535617,0.341467975172186,0.321479295920938,0.446504811247724,0.638503819015583,0.327461681674404,0.680383027282954
"ALD5",-0.139810672832368,-0.779547040795514,-0.0734274020699992,-0.0616244499209593,-0.459554083531462,-0.000544658089449257,0.660985633038361,0.398291121960863,0.119655789547753
"RPS24A",-0.162490651584392,0.0691085783942,0.0760333082835558,0.0930683361924523,0.064607711926044,-0.156534389586419,-0.120250981631301,-0.221802555118678,0.221727989827627
"ICP55",-0.384890863879427,-0.462744506607983,0.400961624005124,-0.21976082127707,-0.146781296997059,0.151597519199914,1.05543160160543,0.288713655116062,0.357923744479024
"YER079W",-1.78456809894461,-0.119953368022671,-0.727463269671137,-1.81118614216028,-1.69722602449312,-1.56115226909299,-1.85744094092107,-0.222088737821021,-2.61420227273708
"AIM9",-0.199804061889154,-0.105145011230373,-0.144565999746902,-0.197390387388712,-0.0799729320363838,-0.0173794695836449,0.297365034577226,-0.104687020278661,-0.175745311583253
"SER3",-1.41500719692984,-2.09764214361671,-1.31011440458521,-1.20448235393254,-1.14673586546649,-0.636621286013568,-1.19105948189991,-0.212260383533909,0.608588016938427
"UTP7",0.428553491461745,0.542942750322041,0.72031779139428,0.543693482676645,0.169745857918127,-0.0201642063458571,0.684354277849405,0.201630226321022,1.29952070990093
"ILV1",0.142242638466282,-0.359033183334812,-0.220641731563532,0.0967532330507161,0.0591982075016446,-0.00343639470544943,1.17657754408722,-0.0602535276323977,0.219598073802796
"AIM10",-0.700996545396791,-0.373795881104204,-0.251238385370961,-0.280860266860028,-0.0839271930430527,0.0554621350489697,-0.233581069259078,-0.0749644592458658,-0.443911155114506
"DOT6",-0.712628465845906,-0.136547247523943,-0.208743871924259,-0.226917078934928,-0.282077727562726,1.31887250754614,0.254420290881718,0.109963410560681,1.32625372389581
"PTC2",0.041900266611588,-0.146482321408449,-0.161404768120388,-0.0703466388162717,-0.00296781506551014,-0.168675975834958,0.111274673798157,0.0145112034485564,0.192125823092358
"TRP2",-0.101052029291456,-0.579061653788017,-0.34176873902079,-0.0852326495082636,-0.227073320753206,-0.0846728928522005,0.188400960245001,0.033445837523626,0.0518059050495765
"MET6",-0.200623741922506,-1.25858113714584,-0.671001159286774,-0.134214686410694,0.214907710689609,0.195896001892336,0.291546068802667,0.0287598092568189,-0.127880934457849
"PUP3",0.0944371453875803,-0.0322970690443327,-0.159475896426361,0.0387201940285138,-0.0666876974395265,-0.0776047366920274,-0.0934096580673724,-0.0975007679327931,-0.213227035084564
"RAD51",-0.382399119358052,-0.636798901296402,-0.640598946798558,-0.299595819316227,-0.622928423053878,-0.634262187992533,-0.654316360153889,-0.486711020065631,-0.782084393861879
"PRS2",0.295841356004861,0.236597192221176,-0.0629792445617063,0.0314065750441408,0.203098521343687,0.121942109144697,0.110982823144695,-0.0719463607577566,-0.202560871310006
"RPS8B",-0.041964656257214,0.061845838238419,0.122849434091329,0.0357699383970385,-0.0167412882954068,-0.140410765714783,-0.0231659783291107,-0.0212176789210758,0.0418736586888642
"SSA4",-1.96295574984625,-1.72784095062407,-1.49335339775937,-1.94216282259183,-1.45313029446927,-1.38187330232365,-0.422442696886545,-0.969175623665418,-1.53944105311301
"KAP123",0.318365855089215,0.87005287712643,0.747064944097694,0.293748285383156,0.174536215437779,0.0132855368097253,0.53113048676266,-0.00456917463769457,1.25954671919279
"LSM4",-0.0804658585103297,-0.229877272883154,-0.329571577820872,-0.0949688545934642,0.11070299835934,-0.0911055217182621,-0.226232935420029,-0.226183374719771,-0.0226613397676516
"BOI2",-0.132114172735026,0.0654320638910804,-0.13060741344351,0.200692515158298,-0.173533245971683,-0.295732093472331,-0.0753981510114663,0.055210573011415,0.498266561991834
"RPL23B",0.107098705966713,0.347748873308966,0.150415956142353,0.103186868772944,-0.054976332527346,-0.0696561253477483,0.145613223289203,0.0176140664686599,0.271676527029811
"SHO1",0.629759297108315,0.872379072694997,0.65851281263912,0.372473900021738,2.48446192648917,0.929202700931196,0.67987216638182,0.621780245368107,-0.587262478567801
"GLO3",-0.246822569672926,-0.119355693844977,-0.0790023301520293,-0.0903536833342145,-0.252636641617723,-0.13118860188948,0.00632624562385686,0.112076398935809,-0.185781455816013
"YCK3",0.380162097922415,0.0400388793728723,-0.166468333873496,0.419414860810484,0.30090131272782,0.312429086459215,0.00342420937065313,0.0980957485644502,0.334661602588682
